crawl_time,area_id,district,filter_type,filter_name,page,url,status,new_count
2026-07-01T20:03:20,8,巴南,room,五室及以上,6,https://m.daojiale.com/cq/ershoufangPage?pageNo=6&areaId=8&fang=5,ok,9
2026-07-01T20:03:21,8,巴南,room,五室及以上,7,https://m.daojiale.com/cq/ershoufangPage?pageNo=7&areaId=8&fang=5,ok,12
2026-07-01T20:03:22,8,巴南,room,五室及以上,8,https://m.daojiale.com/cq/ershoufangPage?pageNo=8&areaId=8&fang=5,ok,10
2026-07-01T20:03:23,8,巴南,room,五室及以上,9,https://m.daojiale.com/cq/ershoufangPage?pageNo=9&areaId=8&fang=5,ok,14
2026-07-01T20:03:24,8,巴南,room,五室及以上,10,https://m.daojiale.com/cq/ershoufangPage?pageNo=10&areaId=8&fang=5,ok,15
2026-07-01T20:03:26,8,巴南,room,五室及以上,11,https://m.daojiale.com/cq/ershoufangPage?pageNo=11&areaId=8&fang=5,ok,16
2026-07-01T20:03:27,8,巴南,room,五室及以上,12,https://m.daojiale.com/cq/ershoufangPage?pageNo=12&areaId=8&fang=5,ok,14
2026-07-01T20:03:28,8,巴南,room,五室及以上,13,https://m.daojiale.com/cq/ershoufangPage?pageNo=13&areaId=8&fang=5,ok,10
2026-07-01T20:03:29,8,巴南,room,五室及以上,14,https://m.daojiale.com/cq/ershoufangPage?pageNo=14&areaId=8&fang=5,ok,11
2026-07-01T20:03:30,8,巴南,room,五室及以上,15,https://m.daojiale.com/cq/ershoufangPage?pageNo=15&areaId=8&fang=5,ok,11
2026-07-01T20:03:31,8,巴南,room,五室及以上,16,https://m.daojiale.com/cq/ershoufangPage?pageNo=16&areaId=8&fang=5,ok,8
2026-07-01T20:03:32,8,巴南,room,五室及以上,17,https://m.daojiale.com/cq/ershoufangPage?pageNo=17&areaId=8&fang=5,ok,15
2026-07-01T20:03:33,8,巴南,room,五室及以上,18,https://m.daojiale.com/cq/ershoufangPage?pageNo=18&areaId=8&fang=5,ok,7
2026-07-01T20:03:34,8,巴南,room,五室及以上,19,https://m.daojiale.com/cq/ershoufangPage?pageNo=19&areaId=8&fang=5,ok,13
2026-07-01T20:03:35,8,巴南,room,五室及以上,20,https://m.daojiale.com/cq/ershoufangPage?pageNo=20&areaId=8&fang=5,ok,13
2026-07-01T20:03:37,8,巴南,room,五室及以上,21,https://m.daojiale.com/cq/ershoufangPage?pageNo=21&areaId=8&fang=5,ok,11
2026-07-01T20:03:38,8,巴南,room,五室及以上,22,https://m.daojiale.com/cq/ershoufangPage?pageNo=22&areaId=8&fang=5,ok,14
2026-07-01T20:03:39,8,巴南,room,五室及以上,23,https://m.daojiale.com/cq/ershoufangPage?pageNo=23&areaId=8&fang=5,ok,10
2026-07-01T20:03:40,8,巴南,room,五室及以上,24,https://m.daojiale.com/cq/ershoufangPage?pageNo=24&areaId=8&fang=5,ok,12
2026-07-01T20:03:41,8,巴南,room,五室及以上,25,https://m.daojiale.com/cq/ershoufangPage?pageNo=25&areaId=8&fang=5,ok,14
2026-07-01T20:03:42,8,巴南,room,五室及以上,26,https://m.daojiale.com/cq/ershoufangPage?pageNo=26&areaId=8&fang=5,ok,9
2026-07-01T20:03:43,8,巴南,room,五室及以上,27,https://m.daojiale.com/cq/ershoufangPage?pageNo=27&areaId=8&fang=5,ok,10
2026-07-01T20:03:44,8,巴南,room,五室及以上,28,https://m.daojiale.com/cq/ershoufangPage?pageNo=28&areaId=8&fang=5,ok,9
2026-07-01T20:03:45,8,巴南,room,五室及以上,29,https://m.daojiale.com/cq/ershoufangPage?pageNo=29&areaId=8&fang=5,ok,10
2026-07-01T20:03:46,8,巴南,area,60㎡以下,1,https://m.daojiale.com/cq/ershoufangPage?pageNo=1&areaId=8&builtArea=0-60,ok,2
2026-07-01T20:03:48,8,巴南,area,60㎡以下,2,https://m.daojiale.com/cq/ershoufangPage?pageNo=2&areaId=8&builtArea=0-60,ok,1
2026-07-01T20:03:49,8,巴南,area,60㎡以下,3,https://m.daojiale.com/cq/ershoufangPage?pageNo=3&areaId=8&builtArea=0-60,ok,2
2026-07-01T20:03:50,8,巴南,area,60㎡以下,4,https://m.daojiale.com/cq/ershoufangPage?pageNo=4&areaId=8&builtArea=0-60,ok,0
2026-07-01T20:03:51,8,巴南,area,60㎡以下,5,https://m.daojiale.com/cq/ershoufangPage?pageNo=5&areaId=8&builtArea=0-60,ok,9
2026-07-01T20:03:52,8,巴南,area,60㎡以下,6,https://m.daojiale.com/cq/ershoufangPage?pageNo=6&areaId=8&builtArea=0-60,ok,11
2026-07-01T20:03:53,8,巴南,area,60㎡以下,7,https://m.daojiale.com/cq/ershoufangPage?pageNo=7&areaId=8&builtArea=0-60,ok,9
2026-07-01T20:03:54,8,巴南,area,60㎡以下,8,https://m.daojiale.com/cq/ershoufangPage?pageNo=8&areaId=8&builtArea=0-60,ok,8
2026-07-01T20:03:55,8,巴南,area,60㎡以下,9,https://m.daojiale.com/cq/ershoufangPage?pageNo=9&areaId=8&builtArea=0-60,ok,10
2026-07-01T20:03:57,8,巴南,area,60㎡以下,10,https://m.daojiale.com/cq/ershoufangPage?pageNo=10&areaId=8&builtArea=0-60,ok,10
2026-07-01T20:03:58,8,巴南,area,60㎡以下,11,https://m.daojiale.com/cq/ershoufangPage?pageNo=11&areaId=8&builtArea=0-60,ok,11
2026-07-01T20:03:59,8,巴南,area,60㎡以下,12,https://m.daojiale.com/cq/ershoufangPage?pageNo=12&areaId=8&builtArea=0-60,ok,9
2026-07-01T20:04:00,8,巴南,area,60㎡以下,13,https://m.daojiale.com/cq/ershoufangPage?pageNo=13&areaId=8&builtArea=0-60,ok,14
2026-07-01T20:04:01,8,巴南,area,60㎡以下,14,https://m.daojiale.com/cq/ershoufangPage?pageNo=14&areaId=8&builtArea=0-60,ok,15
2026-07-01T20:04:02,8,巴南,area,60㎡以下,15,https://m.daojiale.com/cq/ershoufangPage?pageNo=15&areaId=8&builtArea=0-60,ok,14
2026-07-01T20:04:03,8,巴南,area,60㎡以下,16,https://m.daojiale.com/cq/ershoufangPage?pageNo=16&areaId=8&builtArea=0-60,ok,9
2026-07-01T20:04:04,8,巴南,area,60㎡以下,17,https://m.daojiale.com/cq/ershoufangPage?pageNo=17&areaId=8&builtArea=0-60,ok,10
2026-07-01T20:04:05,8,巴南,area,60㎡以下,18,https://m.daojiale.com/cq/ershoufangPage?pageNo=18&areaId=8&builtArea=0-60,ok,12
2026-07-01T20:04:07,8,巴南,area,60㎡以下,19,https://m.daojiale.com/cq/ershoufangPage?pageNo=19&areaId=8&builtArea=0-60,ok,12
2026-07-01T20:04:08,8,巴南,area,60㎡以下,20,https://m.daojiale.com/cq/ershoufangPage?pageNo=20&areaId=8&builtArea=0-60,ok,12
2026-07-01T20:04:09,8,巴南,area,60㎡以下,21,https://m.daojiale.com/cq/ershoufangPage?pageNo=21&areaId=8&builtArea=0-60,ok,13
2026-07-01T20:04:10,8,巴南,area,60㎡以下,22,https://m.daojiale.com/cq/ershoufangPage?pageNo=22&areaId=8&builtArea=0-60,ok,9
2026-07-01T20:04:11,8,巴南,area,60㎡以下,23,https://m.daojiale.com/cq/ershoufangPage?pageNo=23&areaId=8&builtArea=0-60,ok,13
2026-07-01T20:04:13,8,巴南,area,60㎡以下,24,https://m.daojiale.com/cq/ershoufangPage?pageNo=24&areaId=8&builtArea=0-60,ok,9
2026-07-01T20:04:14,8,巴南,area,60㎡以下,25,https://m.daojiale.com/cq/ershoufangPage?pageNo=25&areaId=8&builtArea=0-60,ok,16
2026-07-01T20:04:15,8,巴南,area,60㎡以下,26,https://m.daojiale.com/cq/ershoufangPage?pageNo=26&areaId=8&builtArea=0-60,ok,20
2026-07-01T20:04:16,8,巴南,area,60㎡以下,27,https://m.daojiale.com/cq/ershoufangPage?pageNo=27&areaId=8&builtArea=0-60,ok,20
2026-07-01T20:04:17,8,巴南,area,60㎡以下,28,https://m.daojiale.com/cq/ershoufangPage?pageNo=28&areaId=8&builtArea=0-60,ok,20
2026-07-01T20:04:18,8,巴南,area,60-80㎡,1,https://m.daojiale.com/cq/ershoufangPage?pageNo=1&areaId=8&builtArea=60-80,ok,0
2026-07-01T20:04:20,8,巴南,area,60-80㎡,2,https://m.daojiale.com/cq/ershoufangPage?pageNo=2&areaId=8&builtArea=60-80,ok,0
2026-07-01T20:04:21,8,巴南,area,60-80㎡,3,https://m.daojiale.com/cq/ershoufangPage?pageNo=3&areaId=8&builtArea=60-80,ok,4
2026-07-01T20:04:22,8,巴南,area,60-80㎡,4,https://m.daojiale.com/cq/ershoufangPage?pageNo=4&areaId=8&builtArea=60-80,ok,8
2026-07-01T20:04:23,8,巴南,area,60-80㎡,5,https://m.daojiale.com/cq/ershoufangPage?pageNo=5&areaId=8&builtArea=60-80,ok,4
2026-07-01T20:04:24,8,巴南,area,60-80㎡,6,https://m.daojiale.com/cq/ershoufangPage?pageNo=6&areaId=8&builtArea=60-80,ok,3
2026-07-01T20:04:25,8,巴南,area,60-80㎡,7,https://m.daojiale.com/cq/ershoufangPage?pageNo=7&areaId=8&builtArea=60-80,ok,5
2026-07-01T20:04:26,8,巴南,area,60-80㎡,8,https://m.daojiale.com/cq/ershoufangPage?pageNo=8&areaId=8&builtArea=60-80,ok,5
2026-07-01T20:04:28,8,巴南,area,60-80㎡,9,https://m.daojiale.com/cq/ershoufangPage?pageNo=9&areaId=8&builtArea=60-80,ok,3
2026-07-01T20:04:29,8,巴南,area,60-80㎡,10,https://m.daojiale.com/cq/ershoufangPage?pageNo=10&areaId=8&builtArea=60-80,ok,6
2026-07-01T20:04:30,8,巴南,area,60-80㎡,11,https://m.daojiale.com/cq/ershoufangPage?pageNo=11&areaId=8&builtArea=60-80,ok,5
2026-07-01T20:04:31,8,巴南,area,60-80㎡,12,https://m.daojiale.com/cq/ershoufangPage?pageNo=12&areaId=8&builtArea=60-80,ok,6
2026-07-01T20:04:32,8,巴南,area,60-80㎡,13,https://m.daojiale.com/cq/ershoufangPage?pageNo=13&areaId=8&builtArea=60-80,ok,6
2026-07-01T20:04:33,8,巴南,area,60-80㎡,14,https://m.daojiale.com/cq/ershoufangPage?pageNo=14&areaId=8&builtArea=60-80,ok,13
2026-07-01T20:04:35,8,巴南,area,60-80㎡,15,https://m.daojiale.com/cq/ershoufangPage?pageNo=15&areaId=8&builtArea=60-80,ok,19
2026-07-01T20:04:36,8,巴南,area,60-80㎡,16,https://m.daojiale.com/cq/ershoufangPage?pageNo=16&areaId=8&builtArea=60-80,ok,19
2026-07-01T20:04:37,8,巴南,area,60-80㎡,17,https://m.daojiale.com/cq/ershoufangPage?pageNo=17&areaId=8&builtArea=60-80,ok,20
2026-07-01T20:04:38,8,巴南,area,60-80㎡,18,https://m.daojiale.com/cq/ershoufangPage?pageNo=18&areaId=8&builtArea=60-80,ok,20
2026-07-01T20:04:39,8,巴南,area,60-80㎡,19,https://m.daojiale.com/cq/ershoufangPage?pageNo=19&areaId=8&builtArea=60-80,ok,19
2026-07-01T20:04:40,8,巴南,area,60-80㎡,20,https://m.daojiale.com/cq/ershoufangPage?pageNo=20&areaId=8&builtArea=60-80,ok,20
2026-07-01T20:04:42,8,巴南,area,60-80㎡,21,https://m.daojiale.com/cq/ershoufangPage?pageNo=21&areaId=8&builtArea=60-80,ok,20
2026-07-01T20:04:43,8,巴南,area,60-80㎡,22,https://m.daojiale.com/cq/ershoufangPage?pageNo=22&areaId=8&builtArea=60-80,ok,20
2026-07-01T20:04:44,8,巴南,area,60-80㎡,23,https://m.daojiale.com/cq/ershoufangPage?pageNo=23&areaId=8&builtArea=60-80,ok,19
2026-07-01T20:04:45,8,巴南,area,60-80㎡,24,https://m.daojiale.com/cq/ershoufangPage?pageNo=24&areaId=8&builtArea=60-80,ok,19
2026-07-01T20:04:46,8,巴南,area,60-80㎡,25,https://m.daojiale.com/cq/ershoufangPage?pageNo=25&areaId=8&builtArea=60-80,ok,19
2026-07-01T20:04:47,8,巴南,area,60-80㎡,26,https://m.daojiale.com/cq/ershoufangPage?pageNo=26&areaId=8&builtArea=60-80,ok,18
2026-07-01T20:04:49,8,巴南,area,80-110㎡,1,https://m.daojiale.com/cq/ershoufangPage?pageNo=1&areaId=8&builtArea=80-110,ok,0
2026-07-01T20:04:50,8,巴南,area,80-110㎡,2,https://m.daojiale.com/cq/ershoufangPage?pageNo=2&areaId=8&builtArea=80-110,ok,0
2026-07-01T20:04:51,8,巴南,area,80-110㎡,3,https://m.daojiale.com/cq/ershoufangPage?pageNo=3&areaId=8&builtArea=80-110,ok,0
2026-07-01T20:04:51,8,巴南,area,110-150㎡,1,https://m.daojiale.com/cq/ershoufangPage?pageNo=1&areaId=8&builtArea=110-150,ok,0
2026-07-01T20:04:52,8,巴南,area,110-150㎡,2,https://m.daojiale.com/cq/ershoufangPage?pageNo=2&areaId=8&builtArea=110-150,ok,0
2026-07-01T20:04:53,8,巴南,area,110-150㎡,3,https://m.daojiale.com/cq/ershoufangPage?pageNo=3&areaId=8&builtArea=110-150,ok,0
2026-07-01T20:04:53,8,巴南,area,150-200㎡,1,https://m.daojiale.com/cq/ershoufangPage?pageNo=1&areaId=8&builtArea=150-200,ok,2
2026-07-01T20:04:54,8,巴南,area,150-200㎡,2,https://m.daojiale.com/cq/ershoufangPage?pageNo=2&areaId=8&builtArea=150-200,ok,5
2026-07-01T20:04:55,8,巴南,area,150-200㎡,3,https://m.daojiale.com/cq/ershoufangPage?pageNo=3&areaId=8&builtArea=150-200,ok,4
2026-07-01T20:04:57,8,巴南,area,150-200㎡,4,https://m.daojiale.com/cq/ershoufangPage?pageNo=4&areaId=8&builtArea=150-200,ok,5
2026-07-01T20:04:58,8,巴南,area,150-200㎡,5,https://m.daojiale.com/cq/ershoufangPage?pageNo=5&areaId=8&builtArea=150-200,ok,7
2026-07-01T20:04:59,8,巴南,area,150-200㎡,6,https://m.daojiale.com/cq/ershoufangPage?pageNo=6&areaId=8&builtArea=150-200,ok,3
2026-07-01T20:05:00,8,巴南,area,150-200㎡,7,https://m.daojiale.com/cq/ershoufangPage?pageNo=7&areaId=8&builtArea=150-200,ok,5
2026-07-01T20:05:01,8,巴南,area,150-200㎡,8,https://m.daojiale.com/cq/ershoufangPage?pageNo=8&areaId=8&builtArea=150-200,ok,3
2026-07-01T20:05:02,8,巴南,area,150-200㎡,9,https://m.daojiale.com/cq/ershoufangPage?pageNo=9&areaId=8&builtArea=150-200,ok,10
2026-07-01T20:05:03,8,巴南,area,150-200㎡,10,https://m.daojiale.com/cq/ershoufangPage?pageNo=10&areaId=8&builtArea=150-200,ok,10
2026-07-01T20:05:04,8,巴南,area,150-200㎡,11,https://m.daojiale.com/cq/ershoufangPage?pageNo=11&areaId=8&builtArea=150-200,ok,11
2026-07-01T20:05:06,8,巴南,area,150-200㎡,12,https://m.daojiale.com/cq/ershoufangPage?pageNo=12&areaId=8&builtArea=150-200,ok,8
2026-07-01T20:05:07,8,巴南,area,150-200㎡,13,https://m.daojiale.com/cq/ershoufangPage?pageNo=13&areaId=8&builtArea=150-200,ok,12
2026-07-01T20:05:08,8,巴南,area,150-200㎡,14,https://m.daojiale.com/cq/ershoufangPage?pageNo=14&areaId=8&builtArea=150-200,ok,14
2026-07-01T20:05:09,8,巴南,area,150-200㎡,15,https://m.daojiale.com/cq/ershoufangPage?pageNo=15&areaId=8&builtArea=150-200,ok,11
2026-07-01T20:05:10,8,巴南,area,150-200㎡,16,https://m.daojiale.com/cq/ershoufangPage?pageNo=16&areaId=8&builtArea=150-200,ok,14
2026-07-01T20:05:11,8,巴南,area,150-200㎡,17,https://m.daojiale.com/cq/ershoufangPage?pageNo=17&areaId=8&builtArea=150-200,ok,5
2026-07-01T20:05:13,8,巴南,area,150-200㎡,18,https://m.daojiale.com/cq/ershoufangPage?pageNo=18&areaId=8&builtArea=150-200,ok,10
2026-07-01T20:05:14,8,巴南,area,150-200㎡,19,https://m.daojiale.com/cq/ershoufangPage?pageNo=19&areaId=8&builtArea=150-200,ok,10
2026-07-01T20:05:15,8,巴南,area,150-200㎡,20,https://m.daojiale.com/cq/ershoufangPage?pageNo=20&areaId=8&builtArea=150-200,ok,8
2026-07-01T20:05:16,8,巴南,area,150-200㎡,21,https://m.daojiale.com/cq/ershoufangPage?pageNo=21&areaId=8&builtArea=150-200,ok,10
2026-07-01T20:05:17,8,巴南,area,150-200㎡,22,https://m.daojiale.com/cq/ershoufangPage?pageNo=22&areaId=8&builtArea=150-200,ok,14
2026-07-01T20:05:19,8,巴南,area,150-200㎡,23,https://m.daojiale.com/cq/ershoufangPage?pageNo=23&areaId=8&builtArea=150-200,ok,15
2026-07-01T20:05:20,8,巴南,area,150-200㎡,24,https://m.daojiale.com/cq/ershoufangPage?pageNo=24&areaId=8&builtArea=150-200,ok,6
2026-07-01T20:05:21,8,巴南,area,150-200㎡,25,https://m.daojiale.com/cq/ershoufangPage?pageNo=25&areaId=8&builtArea=150-200,ok,16
2026-07-01T20:05:22,8,巴南,area,150-200㎡,26,https://m.daojiale.com/cq/ershoufangPage?pageNo=26&areaId=8&builtArea=150-200,ok,17
2026-07-01T20:05:23,8,巴南,area,150-200㎡,27,https://m.daojiale.com/cq/ershoufangPage?pageNo=27&areaId=8&builtArea=150-200,ok,19
2026-07-01T20:05:24,8,巴南,area,150-200㎡,28,https://m.daojiale.com/cq/ershoufangPage?pageNo=28&areaId=8&builtArea=150-200,ok,13
2026-07-01T20:05:26,8,巴南,area,150-200㎡,29,https://m.daojiale.com/cq/ershoufangPage?pageNo=29&areaId=8&builtArea=150-200,ok,12
2026-07-01T20:05:27,8,巴南,area,150-200㎡,30,https://m.daojiale.com/cq/ershoufangPage?pageNo=30&areaId=8&builtArea=150-200,ok,17
2026-07-01T20:05:28,8,巴南,area,200㎡及以上,1,https://m.daojiale.com/cq/ershoufangPage?pageNo=1&areaId=8&builtArea=200-%2A,ok,0
2026-07-01T20:05:29,8,巴南,area,200㎡及以上,2,https://m.daojiale.com/cq/ershoufangPage?pageNo=2&areaId=8&builtArea=200-%2A,ok,2
2026-07-01T20:05:30,8,巴南,area,200㎡及以上,3,https://m.daojiale.com/cq/ershoufangPage?pageNo=3&areaId=8&builtArea=200-%2A,ok,2
2026-07-01T20:05:31,8,巴南,area,200㎡及以上,4,https://m.daojiale.com/cq/ershoufangPage?pageNo=4&areaId=8&builtArea=200-%2A,ok,5
2026-07-01T20:05:32,8,巴南,area,200㎡及以上,5,https://m.daojiale.com/cq/ershoufangPage?pageNo=5&areaId=8&builtArea=200-%2A,ok,5
2026-07-01T20:05:33,8,巴南,area,200㎡及以上,6,https://m.daojiale.com/cq/ershoufangPage?pageNo=6&areaId=8&builtArea=200-%2A,ok,6
2026-07-01T20:05:34,8,巴南,area,200㎡及以上,7,https://m.daojiale.com/cq/ershoufangPage?pageNo=7&areaId=8&builtArea=200-%2A,ok,8
2026-07-01T20:05:35,8,巴南,area,200㎡及以上,8,https://m.daojiale.com/cq/ershoufangPage?pageNo=8&areaId=8&builtArea=200-%2A,ok,7
2026-07-01T20:05:36,8,巴南,area,200㎡及以上,9,https://m.daojiale.com/cq/ershoufangPage?pageNo=9&areaId=8&builtArea=200-%2A,ok,5
2026-07-01T20:05:38,8,巴南,area,200㎡及以上,10,https://m.daojiale.com/cq/ershoufangPage?pageNo=10&areaId=8&builtArea=200-%2A,ok,4
2026-07-01T20:05:39,8,巴南,area,200㎡及以上,11,https://m.daojiale.com/cq/ershoufangPage?pageNo=11&areaId=8&builtArea=200-%2A,ok,4
2026-07-01T20:05:40,8,巴南,area,200㎡及以上,12,https://m.daojiale.com/cq/ershoufangPage?pageNo=12&areaId=8&builtArea=200-%2A,ok,4
2026-07-01T20:05:41,8,巴南,area,200㎡及以上,13,https://m.daojiale.com/cq/ershoufangPage?pageNo=13&areaId=8&builtArea=200-%2A,ok,5
2026-07-01T20:05:42,8,巴南,area,200㎡及以上,14,https://m.daojiale.com/cq/ershoufangPage?pageNo=14&areaId=8&builtArea=200-%2A,ok,5
2026-07-01T20:05:43,8,巴南,area,200㎡及以上,15,https://m.daojiale.com/cq/ershoufangPage?pageNo=15&areaId=8&builtArea=200-%2A,ok,2
2026-07-01T20:05:44,8,巴南,area,200㎡及以上,16,https://m.daojiale.com/cq/ershoufangPage?pageNo=16&areaId=8&builtArea=200-%2A,ok,8
2026-07-01T20:05:45,8,巴南,area,200㎡及以上,17,https://m.daojiale.com/cq/ershoufangPage?pageNo=17&areaId=8&builtArea=200-%2A,ok,7
2026-07-01T20:05:46,8,巴南,area,200㎡及以上,18,https://m.daojiale.com/cq/ershoufangPage?pageNo=18&areaId=8&builtArea=200-%2A,ok,2
2026-07-01T20:05:48,8,巴南,area,200㎡及以上,19,https://m.daojiale.com/cq/ershoufangPage?pageNo=19&areaId=8&builtArea=200-%2A,ok,3
2026-07-01T20:05:49,8,巴南,area,200㎡及以上,20,https://m.daojiale.com/cq/ershoufangPage?pageNo=20&areaId=8&builtArea=200-%2A,ok,8
2026-07-01T20:05:50,8,巴南,area,200㎡及以上,21,https://m.daojiale.com/cq/ershoufangPage?pageNo=21&areaId=8&builtArea=200-%2A,ok,11
2026-07-01T20:05:51,8,巴南,area,200㎡及以上,22,https://m.daojiale.com/cq/ershoufangPage?pageNo=22&areaId=8&builtArea=200-%2A,ok,12
2026-07-01T20:05:52,8,巴南,area,200㎡及以上,23,https://m.daojiale.com/cq/ershoufangPage?pageNo=23&areaId=8&builtArea=200-%2A,ok,1
2026-07-01T20:05:53,8,巴南,area,200㎡及以上,24,https://m.daojiale.com/cq/ershoufangPage?pageNo=24&areaId=8&builtArea=200-%2A,ok,0
2026-07-01T20:05:54,8,巴南,area,200㎡及以上,25,https://m.daojiale.com/cq/ershoufangPage?pageNo=25&areaId=8&builtArea=200-%2A,ok,0
2026-07-01T20:05:55,8,巴南,area,200㎡及以上,26,https://m.daojiale.com/cq/ershoufangPage?pageNo=26&areaId=8&builtArea=200-%2A,ok,0
2026-07-01T20:05:55,9,北碚,base,不限,1,https://m.daojiale.com/cq/ershoufangPage?pageNo=1&areaId=9,ok,20
2026-07-01T20:05:56,9,北碚,base,不限,2,https://m.daojiale.com/cq/ershoufangPage?pageNo=2&areaId=9,ok,20
2026-07-01T20:05:57,9,北碚,base,不限,3,https://m.daojiale.com/cq/ershoufangPage?pageNo=3&areaId=9,ok,20
2026-07-01T20:05:58,9,北碚,base,不限,4,https://m.daojiale.com/cq/ershoufangPage?pageNo=4&areaId=9,ok,20
2026-07-01T20:06:00,9,北碚,base,不限,5,https://m.daojiale.com/cq/ershoufangPage?pageNo=5&areaId=9,ok,20
2026-07-01T20:06:01,9,北碚,base,不限,6,https://m.daojiale.com/cq/ershoufangPage?pageNo=6&areaId=9,ok,20
2026-07-01T20:06:02,9,北碚,base,不限,7,https://m.daojiale.com/cq/ershoufangPage?pageNo=7&areaId=9,ok,20
2026-07-01T20:06:03,9,北碚,base,不限,8,https://m.daojiale.com/cq/ershoufangPage?pageNo=8&areaId=9,ok,20
2026-07-01T20:06:05,9,北碚,base,不限,9,https://m.daojiale.com/cq/ershoufangPage?pageNo=9&areaId=9,ok,20
2026-07-01T20:06:06,9,北碚,base,不限,10,https://m.daojiale.com/cq/ershoufangPage?pageNo=10&areaId=9,ok,20
2026-07-01T20:06:07,9,北碚,base,不限,11,https://m.daojiale.com/cq/ershoufangPage?pageNo=11&areaId=9,ok,20
2026-07-01T20:06:08,9,北碚,base,不限,12,https://m.daojiale.com/cq/ershoufangPage?pageNo=12&areaId=9,ok,20
2026-07-01T20:06:09,9,北碚,base,不限,13,https://m.daojiale.com/cq/ershoufangPage?pageNo=13&areaId=9,ok,20
2026-07-01T20:06:10,9,北碚,base,不限,14,https://m.daojiale.com/cq/ershoufangPage?pageNo=14&areaId=9,ok,20
2026-07-01T20:06:11,9,北碚,base,不限,15,https://m.daojiale.com/cq/ershoufangPage?pageNo=15&areaId=9,ok,20
2026-07-01T20:06:12,9,北碚,price,100万以下,1,https://m.daojiale.com/cq/ershoufangPage?pageNo=1&areaId=9&saletotal=0-100,ok,0
2026-07-01T20:06:13,9,北碚,price,100万以下,2,https://m.daojiale.com/cq/ershoufangPage?pageNo=2&areaId=9&saletotal=0-100,ok,0
2026-07-01T20:06:14,9,北碚,price,100万以下,3,https://m.daojiale.com/cq/ershoufangPage?pageNo=3&areaId=9&saletotal=0-100,ok,0
2026-07-01T20:06:14,9,北碚,price,100-150万,1,https://m.daojiale.com/cq/ershoufangPage?pageNo=1&areaId=9&saletotal=100-150,ok,0
2026-07-01T20:06:16,9,北碚,price,100-150万,2,https://m.daojiale.com/cq/ershoufangPage?pageNo=2&areaId=9&saletotal=100-150,ok,20
2026-07-01T20:06:17,9,北碚,price,100-150万,3,https://m.daojiale.com/cq/ershoufangPage?pageNo=3&areaId=9&saletotal=100-150,ok,20
2026-07-01T20:06:18,9,北碚,price,100-150万,4,https://m.daojiale.com/cq/ershoufangPage?pageNo=4&areaId=9&saletotal=100-150,ok,20
2026-07-01T20:06:19,9,北碚,price,100-150万,5,https://m.daojiale.com/cq/ershoufangPage?pageNo=5&areaId=9&saletotal=100-150,ok,20
2026-07-01T20:06:20,9,北碚,price,100-150万,6,https://m.daojiale.com/cq/ershoufangPage?pageNo=6&areaId=9&saletotal=100-150,ok,20
2026-07-01T20:06:21,9,北碚,price,100-150万,7,https://m.daojiale.com/cq/ershoufangPage?pageNo=7&areaId=9&saletotal=100-150,ok,20
2026-07-01T20:06:22,9,北碚,price,100-150万,8,https://m.daojiale.com/cq/ershoufangPage?pageNo=8&areaId=9&saletotal=100-150,ok,20
2026-07-01T20:06:23,9,北碚,price,100-150万,9,https://m.daojiale.com/cq/ershoufangPage?pageNo=9&areaId=9&saletotal=100-150,ok,20
2026-07-01T20:06:24,9,北碚,price,100-150万,10,https://m.daojiale.com/cq/ershoufangPage?pageNo=10&areaId=9&saletotal=100-150,ok,20
2026-07-01T20:06:25,9,北碚,price,100-150万,11,https://m.daojiale.com/cq/ershoufangPage?pageNo=11&areaId=9&saletotal=100-150,ok,20
2026-07-01T20:06:27,9,北碚,price,100-150万,12,https://m.daojiale.com/cq/ershoufangPage?pageNo=12&areaId=9&saletotal=100-150,ok,20
2026-07-01T20:06:28,9,北碚,price,100-150万,13,https://m.daojiale.com/cq/ershoufangPage?pageNo=13&areaId=9&saletotal=100-150,ok,20
2026-07-01T20:06:29,9,北碚,price,100-150万,14,https://m.daojiale.com/cq/ershoufangPage?pageNo=14&areaId=9&saletotal=100-150,ok,20
2026-07-01T20:06:30,9,北碚,price,100-150万,15,https://m.daojiale.com/cq/ershoufangPage?pageNo=15&areaId=9&saletotal=100-150,ok,20
2026-07-01T20:06:32,9,北碚,price,100-150万,16,https://m.daojiale.com/cq/ershoufangPage?pageNo=16&areaId=9&saletotal=100-150,ok,20
2026-07-01T20:06:33,9,北碚,price,150-200万,1,https://m.daojiale.com/cq/ershoufangPage?pageNo=1&areaId=9&saletotal=150-200,ok,1
2026-07-01T20:06:34,9,北碚,price,150-200万,2,https://m.daojiale.com/cq/ershoufangPage?pageNo=2&areaId=9&saletotal=150-200,ok,17
2026-07-01T20:06:35,9,北碚,price,150-200万,3,https://m.daojiale.com/cq/ershoufangPage?pageNo=3&areaId=9&saletotal=150-200,ok,20
2026-07-01T20:06:36,9,北碚,price,150-200万,4,https://m.daojiale.com/cq/ershoufangPage?pageNo=4&areaId=9&saletotal=150-200,ok,17
2026-07-01T20:06:37,9,北碚,price,150-200万,5,https://m.daojiale.com/cq/ershoufangPage?pageNo=5&areaId=9&saletotal=150-200,ok,20
2026-07-01T20:06:38,9,北碚,price,150-200万,6,https://m.daojiale.com/cq/ershoufangPage?pageNo=6&areaId=9&saletotal=150-200,ok,18
